date,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,cryptoname
2019-11-29,150.56,152.67,150.55,151.87,8697.570,2019-11-29,1319483.64870,1694,2492.460,378165.59160,ETH/USDT
2019-11-29,151.85,152.64,151.27,152.15,9232.340,2019-11-29,1402155.26860,1736,2549.290,387236.44300,ETH/USDT
2019-11-29,152.15,152.55,150.89,151.48,9859.100,2019-11-29,1495718.07970,1755,2444.520,370898.36450,ETH/USDT
2019-11-29,151.49,152.68,151.15,152.51,10383.950,2019-11-29,1575010.96210,1818,2476.450,375759.45810,ETH/USDT
2019-11-29,152.51,154.88,152.06,154.37,9951.500,2019-11-29,1524198.16190,1768,2717.640,416069.70400,ETH/USDT
2019-11-29,154.37,155.13,153.14,153.26,14127.223,2019-11-29,2176997.87538,1921,7636.399,1177368.53295,ETH/USDT
2019-11-29,153.26,156.30,151.09,155.83,24169.999,2019-11-29,3734712.90021,4501,12268.874,1896264.22982,ETH/USDT
2019-11-29,155.81,156.93,155.56,156.65,16438.115,2019-11-29,2565422.11657,3001,8454.963,1319739.64062,ETH/USDT
2019-11-29,156.70,157.40,154.25,154.76,20534.421,2019-11-29,3189086.63351,3805,9854.878,1531743.52186,ETH/USDT
2019-11-29,154.76,155.06,153.92,154.09,12597.370,2019-11-29,1945219.30498,2534,5419.003,836936.35143,ETH/USDT
2019-11-29,154.10,154.93,152.09,152.18,17042.835,2019-11-29,2617053.86971,3404,6573.552,1010211.55241,ETH/USDT
2019-11-30,152.19,154.78,152.13,154.41,14871.681,2019-11-30,2279873.19153,3602,6835.571,1048233.48236,ETH/USDT
2019-11-30,154.40,155.15,153.79,154.18,28728.502,2019-11-30,4437043.85412,3610,9081.128,1402843.97887,ETH/USDT
2019-11-30,154.18,154.18,153.08,153.88,18091.104,2019-11-30,2778798.28426,2748,9861.396,1515198.35032,ETH/USDT
2019-11-30,153.82,153.94,152.68,153.84,27348.409,2019-11-30,4194416.01440,2869,9841.720,1509927.98116,ETH/USDT
2019-11-30,153.85,154.83,153.50,154.64,27180.557,2019-11-30,4187541.26995,2726,12090.356,1862831.79051,ETH/USDT
2019-11-30,154.65,154.80,152.82,153.46,36593.511,2019-11-30,5635511.90292,3606,12749.763,1962112.41570,ETH/USDT
2019-11-30,153.46,154.58,152.54,152.68,36444.135,2019-11-30,5588590.14052,4751,14090.755,2160931.60162,ETH/USDT
2019-11-30,152.66,153.51,152.26,152.47,30578.757,2019-11-30,4679576.01386,4031,11279.826,1725845.79123,ETH/USDT
2019-11-30,152.47,152.72,150.38,151.46,35843.991,2019-11-30,5433040.40797,4814,13173.857,1996030.56438,ETH/USDT
2019-11-30,151.46,152.49,149.73,150.66,33689.754,2019-11-30,5104484.61646,4576,11723.027,1775809.40814,ETH/USDT
2019-11-30,150.66,151.23,149.66,150.50,35572.175,2019-11-30,5357844.82114,4285,11798.220,1777085.93951,ETH/USDT
2019-11-30,150.50,151.74,150.08,151.73,28063.848,2019-11-30,4234685.84007,3567,9372.942,1413846.17702,ETH/USDT
2019-12-01,151.71,152.15,151.22,151.38,32356.872,2019-12-01,4907661.91630,3340,10132.917,1537237.07241,ETH/USDT
2019-12-01,151.38,151.38,147.42,148.25,35156.888,2019-12-01,5261806.23386,4555,12037.686,1801051.36273,ETH/USDT
2019-12-01,148.30,148.99,145.70,147.09,34816.090,2019-12-01,5126454.67417,4378,14299.996,2106422.00948,ETH/USDT
2019-12-01,147.05,148.64,146.61,147.70,30290.930,2019-12-01,4466892.38677,3632,11791.260,1739855.46348,ETH/USDT
2019-12-01,147.71,147.98,146.39,146.79,32168.308,2019-12-01,4741291.81611,3357,9283.773,1368747.96355,ETH/USDT
2019-12-01,146.77,147.46,145.50,147.26,36029.378,2019-12-01,5287441.04014,3577,11843.494,1738856.39769,ETH/USDT
2019-12-01,147.30,148.28,146.74,147.20,32474.668,2019-12-01,4793883.77720,3723,12250.780,1808453.02010,ETH/USDT
2019-12-01,147.21,151.31,147.21,151.01,31191.759,2019-12-01,4646494.43552,4280,14159.732,2111846.53729,ETH/USDT
2019-12-01,151.02,152.50,149,149.41,34415.169,2019-12-01,5185594.75085,3812,13913.470,2097138.77432,ETH/USDT
2019-12-01,149.49,150.39,148.98,150.04,29446.981,2019-12-01,4412182.36487,3657,10266.412,1538353.26801,ETH/USDT
2019-12-01,150.10,150.55,149.23,150.06,30058.913,2019-12-01,4506137.57154,3523,8920.570,1337500.02688,ETH/USDT
2019-12-01,150.06,151.07,149.54,150.77,33668.689,2019-12-01,5056378.89794,3533,11069.357,1663489.24231,ETH/USDT
2019-12-02,150.77,152,150.50,150.65,34776.346,2019-12-02,5257254.01930,3978,13482.062,2038684.54186,ETH/USDT
2019-12-02,150.72,151.30,149.64,150.86,29194.430,2019-12-02,4391864.39805,3101,11028.703,1660087.90097,ETH/USDT
2019-12-02,150.95,151.17,149.75,149.85,31524.959,2019-12-02,4745195.42263,2859,9806.509,1476754.40200,ETH/USDT
2019-12-02,149.98,150.52,147.42,147.97,38612.823,2019-12-02,5766047.63900,3762,12668.242,1891035.02921,ETH/USDT
2019-12-02,148,148.38,146.67,148.31,30278.865,2019-12-02,4473172.82345,3449,11312.281,1671185.95192,ETH/USDT
2019-12-02,148.31,149.88,147.15,149.20,26533.160,2019-12-02,3939156.10447,3486,11463.319,1702903.75411,ETH/USDT
2019-12-02,149.20,150.18,148.19,148.84,35951.329,2019-12-02,5356763.87559,4227,16044.192,2391280.30204,ETH/USDT
2019-12-02,148.88,149.54,147.16,149.36,33214.786,2019-12-02,4935435.03689,3837,11804.565,1753740.87681,ETH/USDT
2019-12-02,149.36,149.36,147.45,148.35,34594.463,2019-12-02,5128708.48321,3894,14947.072,2216526.30831,ETH/USDT
2019-12-02,148.36,148.79,146.90,147.51,30705.188,2019-12-02,4534873.49421,3817,10496.502,1550749.34245,ETH/USDT
2019-12-02,147.55,147.73,146.83,147.49,32669.049,2019-12-02,4811308.91692,3343,9354.892,1378087.78808,ETH/USDT
2019-12-02,147.51,148.56,147.35,148.39,30797.136,2019-12-02,4561893.40223,3284,9869.341,1461598.09895,ETH/USDT
2019-12-03,148.39,149.42,148.18,148.59,41554.722,2019-12-03,6184686.95008,3439,16724.737,2489446.48721,ETH/USDT
2019-12-03,148.59,149.80,148.39,148.68,55406.384,2019-12-03,8254303.91913,3690,24154.146,3597980.38505,ETH/USDT
2019-12-03,148.69,149.62,148.30,149.15,29777.281,2019-12-03,4437213.35560,3082,15727.404,2344214.69571,ETH/USDT
2019-12-03,149.11,149.45,148,148.25,70226.734,2019-12-03,10435285.49312,4295,32425.447,4818496.72017,ETH/USDT
2019-12-03,148.26,148.85,148.10,148.33,49210.168,2019-12-03,7303561.79691,6952,20377.817,3024342.35440,ETH/USDT
2019-12-03,148.33,148.85,146.90,147.08,33591.702,2019-12-03,4977946.39231,5164,14746.951,2184941.13043,ETH/USDT
2019-12-03,147.03,147.50,145.62,146.82,53625.519,2019-12-03,7869302.55610,4763,23698.213,3477293.59632,ETH/USDT
2019-12-03,146.77,147.67,146.62,147.44,44959.571,2019-12-03,6615186.73876,3174,20306.388,2987919.36438,ETH/USDT
2019-12-03,147.44,148.88,147.11,148.14,50650.456,2019-12-03,7503928.42995,4264,23001.981,3407963.04202,ETH/USDT
2019-12-03,148.11,148.50,147.78,148.08,25708.381,2019-12-03,3809922.58373,2710,11658.941,1727865.59898,ETH/USDT
2019-12-03,148.09,148.50,147.51,147.66,25332.597,2019-12-03,3751768.56999,3152,12530.604,1856079.25436,ETH/USDT
2019-12-03,147.70,148,147.03,147.67,29567.933,2019-12-03,4359000.28126,3530,15221.741,2243845.49334,ETH/USDT
2019-12-04,147.67,147.99,146.99,147.10,27939.847,2019-12-04,4116940.07340,2931,13083.978,1928182.99383,ETH/USDT
2019-12-04,147.12,147.16,143.03,144.66,73867.617,2019-12-04,10709157.35268,5864,34922.451,5062022.77423,ETH/USDT
2019-12-04,144.61,145.10,143.88,144.57,29776.828,2019-12-04,4305072.87979,2102,14568.079,2106535.97729,ETH/USDT
2019-12-04,144.50,144.74,143.60,143.60,25441.949,2019-12-04,3669461.46593,1701,12032.805,1735335.81433,ETH/USDT
2019-12-04,143.59,144.59,142.96,144.02,32079.024,2019-12-04,4622108.25574,2119,15260.636,2198866.40563,ETH/USDT
2019-12-04,144.07,145.79,143.30,145.37,54863.241,2019-12-04,7951433.74763,3135,27286.165,3953245.39937,ETH/USDT
2019-12-04,145.37,146.40,145.12,145.49,39148.458,2019-12-04,5701789.41006,2322,18389.909,2678455.51717,ETH/USDT
2019-12-04,145.45,152.22,145.45,149.98,96723.564,2019-12-04,14421588.68132,8276,48777.353,7269061.43148,ETH/USDT
2019-12-04,149.91,150.51,148.54,149.01,74014.230,2019-12-04,11061417.98254,4184,36056.073,5388378.62443,ETH/USDT
2019-12-04,149,149.61,148.88,149.28,37092.950,2019-12-04,5537737.81177,2095,17952.102,2680179.49288,ETH/USDT
2019-12-04,149.26,149.65,149.04,149.62,22879.341,2019-12-04,3418387.85206,1512,11894.929,1777148.39150,ETH/USDT
2019-12-04,149.62,149.93,144.25,145.06,153816.928,2019-12-04,22544003.31358,11823,75374.799,11044624.18844,ETH/USDT
2019-12-05,145.07,146.18,144.54,145.35,44700.687,2019-12-05,6506605.11757,2209,22639.259,3295443.56882,ETH/USDT
2019-12-05,145.36,145.97,145.01,145.65,43663.953,2019-12-05,6353754.86642,2118,22932.558,3336946.73934,ETH/USDT
2019-12-05,145.65,145.65,143.77,144.91,24231.947,2019-12-05,3505612.31871,1891,10772.239,1558460.39315,ETH/USDT
2019-12-05,144.93,146.58,143.81,145.69,56313.584,2019-12-05,8169791.90688,4243,28497.078,4133636.99447,ETH/USDT
2019-12-05,145.67,146.07,145.10,145.61,36349.142,2019-12-05,5290752.38125,2499,18112.373,2636184.35466,ETH/USDT
2019-12-05,145.63,146.80,145.31,145.73,31964.237,2019-12-05,4660992.65776,2444,15978.921,2329868.45512,ETH/USDT
2019-12-05,145.77,146.96,145.72,146.48,35213.037,2019-12-05,5158497.23462,2378,17785.917,2605423.59819,ETH/USDT
2019-12-05,146.48,148.88,146.48,147.59,49410.570,2019-12-05,7308518.80794,3565,25740.729,3806093.23943,ETH/USDT
2019-12-05,147.57,147.86,146.53,146.97,39471.811,2019-12-05,5811843.92000,3647,18056.402,2658295.84453,ETH/USDT
2019-12-05,147,147.43,146.34,147.28,36479.236,2019-12-05,5361672.90846,2541,18307.044,2690622.02630,ETH/USDT
2019-12-05,147.28,147.91,146.76,147.56,35442.514,2019-12-05,5221330.02648,2359,17224.366,2537437.05226,ETH/USDT
2019-12-05,147.56,148.53,147.35,147.76,25249.788,2019-12-05,3737306.96096,2156,13002.514,1924359.62245,ETH/USDT
2019-12-06,147.80,148.44,147.42,148.04,27324.093,2019-12-06,4039944.04844,1873,13688.792,2023840.96800,ETH/USDT
2019-12-06,148.08,148.25,146.82,147.78,23597.310,2019-12-06,3480151.29986,1804,11367.146,1676045.45909,ETH/USDT
2019-12-06,147.78,148.28,147.07,147.23,25355.644,2019-12-06,3743111.87468,1840,13168.448,1943849.00362,ETH/USDT
2019-12-06,147.26,147.79,147,147.42,16712.472,2019-12-06,2462669.72909,1695,8115.077,1195696.72549,ETH/USDT
2019-12-06,147.43,147.74,146.97,147.67,16531.064,2019-12-06,2436474.72478,1649,7809.396,1150698.79199,ETH/USDT
2019-12-06,147.67,147.72,145.66,147.16,40324.354,2019-12-06,5919654.97346,4560,19129.174,2807934.99584,ETH/USDT
2019-12-06,147.10,147.26,146,146.39,22399.914,2019-12-06,3283883.77257,1904,10278.708,1506748.69000,ETH/USDT
2019-12-06,146.32,146.91,146.12,146.22,16457.140,2019-12-06,2412382.48054,1464,8755.501,1283434.33895,ETH/USDT
2019-12-06,146.21,147.69,146.20,147.13,30154.207,2019-12-06,4432467.96292,2709,13562.208,1993410.88222,ETH/USDT
2019-12-06,147.13,149.50,146.84,148.31,62087.146,2019-12-06,9183142.56117,6070,33450.155,4949676.59188,ETH/USDT
2019-12-06,148.25,148.76,147.62,148.04,41532.450,2019-12-06,6154473.56200,5132,22764.906,3373660.17747,ETH/USDT
2019-12-06,148.07,148.20,147.72,148,17382.101,2019-12-06,2572084.36451,1731,8164.214,1208060.33544,ETH/USDT
2019-12-07,148,148.77,147.70,148.41,22111.415,2019-12-07,3278841.04543,2223,11497.702,1705179.68565,ETH/USDT
2019-12-07,148.41,148.90,148,148.13,17397.858,2019-12-07,2582229.76984,1775,8969.962,1331323.26728,ETH/USDT
2019-12-07,148.14,148.61,148.13,148.32,18710.244,2019-12-07,2776083.34204,1753,9819.882,1456872.29364,ETH/USDT
2019-12-07,148.31,149.42,148.31,148.81,22892.054,2019-12-07,3406910.94588,2414,12125.618,1804559.10912,ETH/USDT
2019-12-07,148.83,148.94,148.34,148.44,12124.251,2019-12-07,1801111.18882,1745,5638.455,837594.09051,ETH/USDT
2019-12-07,148.43,148.66,146.99,147.51,22590.178,2019-12-07,3338194.44526,3230,9235.584,1365112.95525,ETH/USDT
2019-12-07,147.49,148.31,147.30,147.88,19605.512,2019-12-07,2897614.16894,3649,10760.912,1590437.47482,ETH/USDT
2019-12-07,147.88,148.09,147.41,147.66,20001.157,2019-12-07,2956553.99897,2493,10453.867,1545314.75883,ETH/USDT
2019-12-07,147.64,148.50,147.43,148.20,25845.317,2019-12-07,3827722.85772,2058,12701.194,1881490.31402,ETH/USDT
2019-12-07,148.18,148.31,147.50,147.84,22935.317,2019-12-07,3391791.42608,1719,10069.056,1489002.13697,ETH/USDT
2019-12-07,147.83,147.96,147.32,147.81,19661.743,2019-12-07,2903438.20209,1726,10803.876,1595389.08384,ETH/USDT
2019-12-07,147.81,147.81,146.77,146.95,18221.239,2019-12-07,2682855.17316,1697,7998.555,1177609.96667,ETH/USDT
2019-12-08,146.93,147.70,146.81,147.10,19200.440,2019-12-08,2827669.92191,1566,10023.862,1476210.71104,ETH/USDT
2019-12-08,147.08,147.53,146.57,147.35,23265.416,2019-12-08,3422955.72029,2202,11340.977,1668305.36966,ETH/USDT
2019-12-08,147.34,147.38,146.01,146.65,18842.364,2019-12-08,2767769.56198,1912,9147.509,1343530.15998,ETH/USDT
2019-12-08,146.66,147.20,146.32,146.87,13192.256,2019-12-08,1936228.46235,1577,7294.990,1070618.53533,ETH/USDT
2019-12-08,146.88,147.23,146.82,146.94,10533.926,2019-12-08,1548697.09804,1751,4457.251,655361.21009,ETH/USDT
2019-12-08,146.96,148.69,146.79,148.08,25948.886,2019-12-08,3832790.58172,2671,12103.427,1788127.08119,ETH/USDT
2019-12-08,148.11,148.42,147.75,147.99,19511.247,2019-12-08,2889223.82763,1895,9422.487,1395462.53400,ETH/USDT
2019-12-08,148,148.99,147.73,148.52,21408.855,2019-12-08,3173721.61238,1905,12080.274,1790979.93703,ETH/USDT
2019-12-08,148.52,156.25,148.13,150.62,52110.091,2019-12-08,7833456.66839,4256,31398.684,4723965.08937,ETH/USDT
2019-12-08,150.62,150.99,149.85,150.72,23763.502,2019-12-08,3574329.56854,2071,12127.768,1824681.51140,ETH/USDT
2019-12-08,150.70,151.50,150.10,150.37,23274.221,2019-12-08,3509894.69823,2209,11395.027,1718473.02116,ETH/USDT
2019-12-08,150.37,150.92,150.11,150.63,11585.134,2019-12-08,1744700.37945,1273,6228.626,938072.01074,ETH/USDT
2019-12-09,150.64,151.31,150.23,150.41,17174.972,2019-12-09,2587751.97134,1679,8164.985,1230373.73248,ETH/USDT
2019-12-09,150.41,150.97,149.50,149.71,22591.645,2019-12-09,3394645.90836,2322,10231.027,1537746.78959,ETH/USDT
2019-12-09,149.72,150.39,149.41,150.31,14741.763,2019-12-09,2210250.43224,1590,6521.129,977922.89843,ETH/USDT
2019-12-09,150.30,150.73,149.86,150.02,15073.375,2019-12-09,2264997.12921,1573,7760.873,1166146.37342,ETH/USDT
2019-12-09,150.02,150.30,149.08,149.31,22179.940,2019-12-09,3319296.32853,2120,11205.475,1677320.82049,ETH/USDT
2019-12-09,149.30,149.31,148.59,148.92,16732.757,2019-12-09,2493822.20812,1616,6785.209,1011490.74426,ETH/USDT
2019-12-09,148.93,149.69,148.87,149.12,19061.955,2019-12-09,2845565.86892,1775,11058.867,1651052.97211,ETH/USDT
2019-12-09,149.14,150.38,149.02,149.73,22709.224,2019-12-09,3402950.82294,1855,12473.489,1869131.15533,ETH/USDT
2019-12-09,149.73,151.15,146.55,147.85,68160.581,2019-12-09,10180454.05933,5300,30084.856,4499438.11264,ETH/USDT
2019-12-09,147.94,148.27,146.91,148,34033.398,2019-12-09,5030286.76070,2770,16812.264,2484885.93127,ETH/USDT
2019-12-09,148,148.36,147.07,147.31,19873.949,2019-12-09,2937685.77047,1770,9673.961,1430202.47097,ETH/USDT
2019-12-09,147.32,147.85,146.60,147.34,31006.793,2019-12-09,4563676.48562,2998,15165.159,2231902.11314,ETH/USDT
2019-12-10,147.29,147.71,146.74,147.37,10310.069,2019-12-10,1517617.17067,1287,4799.532,706530.25984,ETH/USDT
2019-12-10,147.36,148.39,146.14,147.13,38912.720,2019-12-10,5733549.42224,3085,18565.606,2735319.47068,ETH/USDT
2019-12-10,147.13,147.49,146.79,147.20,17754.318,2019-12-10,2612301.01295,1592,7776.923,1144427.62029,ETH/USDT
2019-12-10,147.23,147.36,146.81,147.08,17648.926,2019-12-10,2596725.55598,1523,9463.303,1392439.18194,ETH/USDT
2019-12-10,147.09,147.49,146.88,147.21,14022.739,2019-12-10,2062756.28262,1499,7059.047,1038342.77163,ETH/USDT
2019-12-10,147.21,147.31,146.69,146.94,18918.735,2019-12-10,2781509.97546,1699,8516.286,1252181.94140,ETH/USDT
2019-12-10,146.95,147.42,146.95,147.20,19660.569,2019-12-10,2894640.18290,1743,9569.647,1409116.61903,ETH/USDT
2019-12-10,147.17,147.30,146.77,146.96,13572.665,2019-12-10,1996221.72707,1422,6760.139,994451.83932,ETH/USDT
2019-12-10,146.96,147.35,144.13,145.10,41200.884,2019-12-10,6012452.72669,3967,17146.287,2503355.05203,ETH/USDT
2019-12-10,145.13,145.75,144.51,144.53,24265.979,2019-12-10,3525434.08013,2241,12927.260,1878913.37535,ETH/USDT
2019-12-10,144.65,144.99,144.30,144.87,20328.850,2019-12-10,2941815.73630,1798,9542.721,1381202.51454,ETH/USDT
2019-12-10,144.88,145.30,143.78,144.94,18485.210,2019-12-10,2672668.59779,2365,9042.015,1307510.80562,ETH/USDT
2019-12-11,144.98,145.89,144.98,145.55,9081.003,2019-12-11,1322222.85552,4088,3982.486,579802.51296,ETH/USDT
2019-12-11,145.52,146.27,145.52,146.07,9896.685,2019-12-11,1443298.48818,1150,4815.184,702174.28634,ETH/USDT
2019-12-11,146.05,146.27,145.07,145.52,13890.183,2019-12-11,2023658.66524,1549,6147.274,895545.41763,ETH/USDT
2019-12-11,145.52,145.77,144.79,144.89,10621.764,2019-12-11,1543489.39720,2915,5243.236,762140.33810,ETH/USDT
2019-12-11,144.89,145.77,144.76,145.63,15118.800,2019-12-11,2197246.99244,1497,6450.136,937596.22484,ETH/USDT
2019-12-11,145.65,146.12,145.59,145.80,15652.100,2019-12-11,2282695.03435,1361,6665.873,972308.92883,ETH/USDT
2019-12-11,145.80,145.83,145.28,145.55,12429.628,2019-12-11,1809311.66590,1339,4972.145,723761.13230,ETH/USDT
2019-12-11,145.55,146.14,145.23,145.45,15992.977,2019-12-11,2331235.38319,1419,7470.367,1089024.97197,ETH/USDT
2019-12-11,145.45,145.71,142.02,142.77,46714.877,2019-12-11,6708408.88641,4753,20400.045,2930327.12515,ETH/USDT
2019-12-11,142.83,142.87,142.74,142.76,158.649,2019-12-11,22655.78275,33,18.538,2648.05820,ETH/USDT
2019-12-11,143.24,143.33,142.50,142.76,12976.925,2019-12-11,1854551.93144,1705,6037.936,862815.94066,ETH/USDT
2019-12-11,142.75,142.84,142.44,142.84,9687.328,2019-12-11,1381409.49045,1809,4745.864,676823.44444,ETH/USDT
2019-12-12,142.84,143.38,142.56,143.35,12942.862,2019-12-12,1850234.77250,1265,6758.889,966582.57036,ETH/USDT
2019-12-12,143.36,144.08,139.05,140.64,54339.511,2019-12-12,7692767.34930,5796,22342.367,3163296.62924,ETH/USDT
2019-12-12,140.56,142.51,140.37,142.10,32845.001,2019-12-12,4657978.89143,2572,17892.272,2537440.96652,ETH/USDT
2019-12-12,142.04,142.64,141.53,142.26,15096.075,2019-12-12,2145577.36709,2012,7399.562,1051834.05547,ETH/USDT
2019-12-12,142.28,142.46,141.85,141.94,17362.605,2019-12-12,2468685.46135,1730,7816.398,1111399.02518,ETH/USDT
2019-12-12,141.95,143.70,141.07,143.27,36487.345,2019-12-12,5195653.31102,3357,18553.069,2642188.02431,ETH/USDT
2019-12-12,143.27,144.50,142.95,144.11,41658.291,2019-12-12,5991308.49021,3923,21266.737,3058521.54313,ETH/USDT
2019-12-12,144.11,144.98,143.58,144.05,28990.380,2019-12-12,4179096.76927,2423,15791.557,2276965.59788,ETH/USDT
2019-12-12,144.06,144.57,141.74,143.72,47681.926,2019-12-12,6833835.84325,3634,24698.865,3540823.04770,ETH/USDT
2019-12-12,143.72,144.57,143.37,143.87,32148.535,2019-12-12,4631113.64445,2487,15754.612,2269967.89238,ETH/USDT
2019-12-12,143.89,145.48,143.72,145.01,29723.388,2019-12-12,4298765.99558,2586,14945.791,2161714.48726,ETH/USDT
2019-12-12,145.01,145.80,144.51,144.74,23643.117,2019-12-12,3433291.31845,2538,12152.885,1765101.98242,ETH/USDT
2019-12-13,144.71,145.03,144.46,144.80,12101.640,2019-12-13,1751643.85816,1461,5647.350,817483.63040,ETH/USDT
2019-12-13,144.80,145.20,144.19,144.36,17141.459,2019-12-13,2480238.42451,1818,7550.887,1092581.76034,ETH/USDT
2019-12-13,144.37,144.71,144.15,144.56,11774.977,2019-12-13,1701319.51711,1128,5943.550,858846.82033,ETH/USDT
2019-12-13,144.56,145,144.30,144.60,10668.710,2019-12-13,1542721.38609,1419,5587.842,808031.38115,ETH/USDT
2019-12-13,144.60,144.60,144.19,144.45,12707.530,2019-12-13,1834694.51775,1464,6934.717,1001273.80017,ETH/USDT
2019-12-13,144.45,144.46,143,144.02,31077.276,2019-12-13,4469670.94344,3601,13499.678,1942428.43760,ETH/USDT
2019-12-13,144.02,144.72,143.75,144.37,9733.728,2019-12-13,1403923.65189,1245,4770.185,688021.69805,ETH/USDT
2019-12-13,144.37,144.64,144,144.28,11460.751,2019-12-13,1654472.53507,1466,6017.410,868752.02955,ETH/USDT
2019-12-13,144.29,144.70,143.72,144.50,20602.094,2019-12-13,2969873.92199,1998,9102.447,1312285.06217,ETH/USDT
2019-12-13,144.53,145.17,144.39,144.68,25613.497,2019-12-13,3708187.85260,2932,13010.062,1883572.63518,ETH/USDT
2019-12-13,144.68,144.91,144.30,144.45,12164.373,2019-12-13,1758936.21468,1546,5771.054,834504.57123,ETH/USDT
2019-12-13,144.45,144.53,143.93,144.20,11720.452,2019-12-13,1690067.70382,1243,5694.242,820937.18092,ETH/USDT
2019-12-14,144.20,144.73,144.16,144.70,8403.354,2019-12-14,1214234.67154,1000,3400.828,491408.56005,ETH/USDT
2019-12-14,144.71,144.97,144.54,144.87,5814.110,2019-12-14,841549.13483,902,3061.569,443139.23793,ETH/USDT
2019-12-14,144.87,144.90,144.20,144.52,6764.545,2019-12-14,977434.07856,958,2545.952,367860.92476,ETH/USDT
2019-12-14,144.52,144.64,144.30,144.43,8869.073,2019-12-14,1280852.06582,980,3890.234,561844.60947,ETH/USDT
2019-12-14,144.43,144.43,143.63,143.95,13312.974,2019-12-14,1916796.25310,1403,5768.845,830291.62602,ETH/USDT
2019-12-14,143.94,143.95,142.13,143.11,26187.929,2019-12-14,3746997.17265,2448,11784.607,1686429.30128,ETH/USDT
2019-12-14,143.14,143.33,142.21,143.17,17286.373,2019-12-14,2468749.15909,1667,7552.415,1079076.91653,ETH/USDT
2019-12-14,143.17,143.20,142.25,142.48,13548.120,2019-12-14,1932477.64755,1531,5041.126,718973.99882,ETH/USDT
2019-12-14,142.48,142.80,141.05,141.59,25892.744,2019-12-14,3679975.81174,2673,10700.156,1520799.61157,ETH/USDT
2019-12-14,141.57,142.22,141.10,141.98,29483.583,2019-12-14,4177607.91087,2339,14465.180,2049795.26356,ETH/USDT
2019-12-14,141.99,142.61,141.86,142.14,13561.228,2019-12-14,1928981.88263,1221,7365.200,1047580.94192,ETH/USDT
2019-12-14,142.11,142.31,141.70,142.23,15005.501,2019-12-14,2131164.40372,1338,6941.407,985899.39373,ETH/USDT
2019-12-15,142.22,142.23,141.72,141.77,11310.487,2019-12-15,1605577.41048,1066,4391.499,623343.58746,ETH/USDT
2019-12-15,141.77,141.89,139.89,140.85,39144.739,2019-12-15,5506217.96581,3238,16549.518,2326951.38458,ETH/USDT
2019-12-15,140.86,141.22,140.53,140.98,12087.027,2019-12-15,1703417.32490,1215,5537.684,780469.81803,ETH/USDT
