Date,Open,High,Low,Close,Volume,Number of Trades
2021-11-28T02:00:00.0000000Z,1.50533,1.50533,1.4916,1.49332,10230.93295403,16
2021-11-28T04:00:00.0000000Z,1.49331,1.50103,1.48,1.49601,2665.63329924,11
2021-11-28T06:00:00.0000000Z,1.49416,1.51494,1.48999,1.51494,1195.35722582,8
2021-11-28T08:00:00.0000000Z,1.51919,1.51984,1.48914,1.50533,4678.85530168,15
2021-11-28T10:00:00.0000000Z,1.50261,1.53288,1.50261,1.51648,6680.45855226,21
2021-11-28T12:00:00.0000000Z,1.51458,1.51458,1.5,1.5,4250.28001948,11
2021-11-28T14:00:00.0000000Z,1.5061,1.5061,1.4916,1.50214,2408.99112721,14
2021-11-28T16:00:00.0000000Z,1.495,1.495,1.47123,1.47438,3400.62270182,18
2021-11-28T18:00:00.0000000Z,1.4654,1.48818,1.42478,1.48818,59156.65510527,54
2021-11-28T20:00:00.0000000Z,1.48406,1.58754,1.48406,1.58754,31034.32110544,48
2021-11-28T22:00:00.0000000Z,1.57978,1.59871,1.55441,1.59871,7648.9958922,20
2021-11-29T00:00:00.0000000Z,1.60508,1.6137,1.59043,1.61245,25802.36214812,24
2021-11-29T02:00:00.0000000Z,1.59774,1.59774,1.58659,1.58659,1726.68331077,6
2021-11-29T04:00:00.0000000Z,1.59849,1.59849,1.584,1.584,4388.51577262,5
2021-11-29T06:00:00.0000000Z,1.58669,1.59808,1.58669,1.59808,3222.35234026,5
2021-11-29T08:00:00.0000000Z,1.58316,1.58407,1.55771,1.55771,2391.15614216,12
2021-11-29T10:00:00.0000000Z,1.56211,1.57638,1.56211,1.56819,11340.31210462,13
2021-11-29T12:00:00.0000000Z,1.56659,1.59327,1.56659,1.59327,9729.83222042,16
2021-11-29T14:00:00.0000000Z,1.58816,1.58816,1.56155,1.56155,3038.06324806,9
2021-11-29T16:00:00.0000000Z,1.57499,1.63698,1.57499,1.61986,40624.42231558,37
2021-11-29T18:00:00.0000000Z,1.62629,1.63476,1.59368,1.59368,29804.13882255,29
2021-11-29T20:00:00.0000000Z,1.59654,1.6176,1.59329,1.6176,1516.23924651,6
2021-11-29T22:00:00.0000000Z,1.6175,1.6175,1.603,1.603,3088.32689561,5
2021-11-30T00:00:00.0000000Z,1.61956,1.6273,1.59774,1.59774,16011.91192139,16
2021-11-30T02:00:00.0000000Z,1.59916,1.59916,1.57238,1.57238,2467.19432258,12
2021-11-30T04:00:00.0000000Z,1.58877,1.58879,1.56536,1.56536,3682.05456569,8
2021-11-30T06:00:00.0000000Z,1.56183,1.57373,1.5473,1.56997,8135.74919998,18
2021-11-30T08:00:00.0000000Z,1.5599,1.57734,1.55441,1.56573,5067.16726224,10
2021-11-30T10:00:00.0000000Z,1.56626,1.59043,1.56626,1.59043,28630.97755608,22
2021-11-30T12:00:00.0000000Z,1.59774,1.6095,1.59043,1.60585,10367.16194918,22
2021-11-30T14:00:00.0000000Z,1.60685,1.62323,1.59043,1.59043,11152.33012065,24
2021-11-30T16:00:00.0000000Z,1.59042,1.59042,1.55275,1.57592,8478.2026224,27
2021-11-30T18:00:00.0000000Z,1.57304,1.59273,1.55442,1.57687,3784.35800535,17
2021-11-30T20:00:00.0000000Z,1.57494,1.57905,1.56155,1.56155,1571.50128266,6
2021-11-30T22:00:00.0000000Z,1.57195,1.57195,1.55441,1.55441,14046.52950725,13
2021-12-01T00:00:00.0000000Z,1.55136,1.58316,1.54189,1.56155,4899.36137636,21
2021-12-01T02:00:00.0000000Z,1.57592,1.58798,1.57592,1.584,3548.9559959,8
2021-12-01T04:00:00.0000000Z,1.58322,1.58344,1.56872,1.56872,1106.45357446,6
2021-12-01T06:00:00.0000000Z,1.58316,1.60592,1.58291,1.60254,12972.49864505,15
2021-12-01T08:00:00.0000000Z,1.59696,1.60749,1.58316,1.59774,6319.9123209,10
2021-12-01T10:00:00.0000000Z,1.59211,1.59338,1.58316,1.58883,1165.42547637,9
2021-12-01T12:00:00.0000000Z,1.59525,1.60594,1.58316,1.60594,6327.76729314,14
2021-12-01T14:00:00.0000000Z,1.6095,1.61312,1.6008,1.6008,4819.40924215,9
2021-12-01T16:00:00.0000000Z,1.60638,1.62037,1.59317,1.59317,10078.96234608,20
2021-12-01T18:00:00.0000000Z,1.59151,1.59151,1.574,1.58176,4760.7862853,19
2021-12-01T20:00:00.0000000Z,1.57157,1.57157,1.53866,1.54835,21470.41876189,37
2021-12-01T22:00:00.0000000Z,1.53893,1.54335,1.53705,1.54249,1278.98987937,8
2021-12-02T00:00:00.0000000Z,1.54295,1.55441,1.53,1.55207,5410.55065996,13
2021-12-02T02:00:00.0000000Z,1.54604,1.55297,1.5257,1.5399,4084.30740231,10
2021-12-02T04:00:00.0000000Z,1.54022,1.54022,1.54022,1.54022,13.75992358,1
2021-12-02T06:00:00.0000000Z,1.54113,1.5473,1.54113,1.54429,2505.69202067,6
2021-12-02T08:00:00.0000000Z,1.54815,1.59224,1.54766,1.57143,20334.05439137,32
2021-12-02T10:00:00.0000000Z,1.57364,1.67138,1.56872,1.66559,43132.81741971,66
2021-12-02T12:00:00.0000000Z,1.67266,1.7431,1.67266,1.68634,72209.10078307,153
2021-12-02T14:00:00.0000000Z,1.685,1.71442,1.6655,1.70361,24322.50147252,46
2021-12-02T16:00:00.0000000Z,1.70363,1.74,1.69582,1.72112,60558.04563433,69
2021-12-02T18:00:00.0000000Z,1.733,1.75915,1.71537,1.72665,16644.7489275,38
2021-12-02T20:00:00.0000000Z,1.72857,1.73513,1.70976,1.70976,9320.84091144,25
2021-12-02T22:00:00.0000000Z,1.70898,1.73513,1.70765,1.71832,9044.41194108,21
2021-12-03T00:00:00.0000000Z,1.72719,1.72719,1.67855,1.6833,4945.98691998,18
2021-12-03T02:00:00.0000000Z,1.69064,1.69064,1.66502,1.67352,2870.04910861,9
2021-12-03T04:00:00.0000000Z,1.68807,1.69582,1.68081,1.69582,4558.68261647,8
2021-12-03T06:00:00.0000000Z,1.69243,1.69243,1.64853,1.64899,102890.08838682,60
2021-12-03T08:00:00.0000000Z,1.65255,1.66603,1.65255,1.66485,45634.46450642,20
2021-12-03T10:00:00.0000000Z,1.67266,1.68194,1.66269,1.6661,12699.7360556,17
2021-12-03T12:00:00.0000000Z,1.66801,1.67089,1.64906,1.66069,50434.26671173,34
2021-12-03T14:00:00.0000000Z,1.65507,1.65612,1.61068,1.61279,43884.46735132,40
2021-12-03T16:00:00.0000000Z,1.60509,1.60795,1.57594,1.60402,45123.03659059,37
2021-12-03T18:00:00.0000000Z,1.598,1.60508,1.5642,1.5642,16133.56732274,28
2021-12-03T20:00:00.0000000Z,1.56155,1.59162,1.51657,1.57592,123100.24138946,97
2021-12-03T22:00:00.0000000Z,1.56872,1.57546,1.55441,1.55441,3955.21790244,19
2021-12-04T00:00:00.0000000Z,1.55963,1.55963,1.49401,1.53503,49198.50060002,77
2021-12-04T02:00:00.0000000Z,1.53221,1.53221,1.48243,1.48243,25113.20400486,40
2021-12-04T04:00:00.0000000Z,1.49845,1.51225,1.2,1.35315,161632.13104681,344
2021-12-04T06:00:00.0000000Z,1.3672,1.40539,1.288,1.35,100242.03063034,234
2021-12-04T08:00:00.0000000Z,1.35108,1.38718,1.34779,1.35892,81868.40295046,171
2021-12-04T10:00:00.0000000Z,1.36597,1.39251,1.318,1.33098,27480.16138266,77
2021-12-04T12:00:00.0000000Z,1.33932,1.37349,1.33932,1.37349,18124.99269608,38
2021-12-04T14:00:00.0000000Z,1.3798,1.41467,1.37616,1.39932,47075.74621799,52
2021-12-04T16:00:00.0000000Z,1.40173,1.41949,1.39,1.41178,9392.54923618,26
2021-12-04T18:00:00.0000000Z,1.41551,1.44193,1.41551,1.44144,6366.69504793,16
2021-12-04T20:00:00.0000000Z,1.42702,1.44451,1.40533,1.40533,5387.79186792,24
2021-12-04T22:00:00.0000000Z,1.41827,1.4379,1.41178,1.41178,2414.19759257,10
2021-12-05T00:00:00.0000000Z,1.42131,1.43745,1.37888,1.39212,78365.38481661,53
2021-12-05T02:00:00.0000000Z,1.38652,1.3989,1.3798,1.3989,8555.86816912,13
2021-12-05T04:00:00.0000000Z,1.39286,1.41178,1.38293,1.41178,10018.12098825,12
2021-12-05T06:00:00.0000000Z,1.3989,1.41352,1.38614,1.38614,4870.71832937,15
2021-12-05T08:00:00.0000000Z,1.3798,1.39364,1.36566,1.3742,25515.10269397,31
2021-12-05T10:00:00.0000000Z,1.37735,1.38873,1.37496,1.37496,7963.91440451,13
2021-12-05T12:00:00.0000000Z,1.3887,1.3989,1.37349,1.37832,10288.3403929,20
2021-12-05T14:00:00.0000000Z,1.36721,1.36798,1.28901,1.31747,34698.44156647,70
2021-12-05T16:00:00.0000000Z,1.32405,1.35474,1.32405,1.35248,14631.50650514,26
2021-12-05T18:00:00.0000000Z,1.34652,1.34652,1.31197,1.33013,8926.23522251,22
2021-12-05T20:00:00.0000000Z,1.33624,1.36096,1.32105,1.36096,12136.17246943,34
2021-12-05T22:00:00.0000000Z,1.35157,1.39251,1.34631,1.3798,6496.89661592,28
2021-12-06T00:00:00.0000000Z,1.36721,1.36721,1.33013,1.36096,3254.74586204,21
2021-12-06T02:00:00.0000000Z,1.36349,1.37349,1.36096,1.36096,1857.38932722,7
2021-12-06T04:00:00.0000000Z,1.36963,1.37349,1.33624,1.33624,19709.93791696,20
2021-12-06T06:00:00.0000000Z,1.33658,1.33784,1.29521,1.31197,13223.83338656,31
2021-12-06T08:00:00.0000000Z,1.31579,1.34238,1.28,1.28198,19069.13686771,47
2021-12-06T10:00:00.0000000Z,1.29183,1.29837,1.26256,1.29097,15805.17507649,26
2021-12-06T12:00:00.0000000Z,1.30042,1.318,1.29097,1.29097,2725.75561334,14
2021-12-06T14:00:00.0000000Z,1.30903,1.33013,1.28871,1.33013,17143.79781977,34
2021-12-06T16:00:00.0000000Z,1.33624,1.34655,1.32623,1.3409,8204.81822959,16
2021-12-06T18:00:00.0000000Z,1.33614,1.35474,1.33013,1.35229,4041.01159727,14
2021-12-06T20:00:00.0000000Z,1.36096,1.39384,1.35474,1.38899,21556.7968117,42
2021-12-06T22:00:00.0000000Z,1.39854,1.43889,1.39854,1.42473,13539.11264333,42
2021-12-07T00:00:00.0000000Z,1.42174,1.47224,1.42174,1.44656,13385.6259425,35
2021-12-07T02:00:00.0000000Z,1.43779,1.455,1.43779,1.4448,10960.01054272,21
2021-12-07T04:00:00.0000000Z,1.45138,1.46421,1.44459,1.46381,15714.66406499,19
2021-12-07T06:00:00.0000000Z,1.4552,1.46716,1.4379,1.44347,61597.52581623,54
2021-12-07T08:00:00.0000000Z,1.44103,1.47799,1.44103,1.45781,13973.31377151,39
2021-12-07T10:00:00.0000000Z,1.45974,1.47398,1.44451,1.45094,23793.9055427,34
2021-12-07T12:00:00.0000000Z,1.45233,1.45233,1.41178,1.43939,29358.13216962,44
2021-12-07T14:00:00.0000000Z,1.44342,1.45162,1.4379,1.44456,17934.56003389,41
2021-12-07T16:00:00.0000000Z,1.43569,1.43569,1.40533,1.41162,13636.91189753,24
2021-12-07T18:00:00.0000000Z,1.40922,1.41229,1.3989,1.40312,5914.11319264,20
2021-12-07T20:00:00.0000000Z,1.39251,1.3989,1.38367,1.3989,58185.72022475,28
2021-12-07T22:00:00.0000000Z,1.39026,1.39026,1.37176,1.38465,11308.0523248,17
2021-12-08T00:00:00.0000000Z,1.37349,1.38614,1.35474,1.37349,5368.71000606,22
2021-12-08T02:00:00.0000000Z,1.38048,1.38048,1.35474,1.35474,587.85263644,5
2021-12-08T04:00:00.0000000Z,1.36721,1.37349,1.36521,1.3677,5677.03936769,9
2021-12-08T06:00:00.0000000Z,1.36727,1.39251,1.36727,1.38748,26434.82796725,27
2021-12-08T08:00:00.0000000Z,1.3989,1.40172,1.37559,1.37559,65656.1370575,50
2021-12-08T10:00:00.0000000Z,1.38655,1.39059,1.34238,1.36379,53506.05303802,47
2021-12-08T12:00:00.0000000Z,1.36721,1.38612,1.35474,1.37296,18067.63098162,31
2021-12-08T14:00:00.0000000Z,1.38614,1.41827,1.38614,1.40247,2152.17481808,13
2021-12-08T16:00:00.0000000Z,1.4025,1.4025,1.38614,1.39702,4202.77265179,13
2021-12-08T18:00:00.0000000Z,1.3989,1.41798,1.39762,1.4,19512.89862419,33
2021-12-08T20:00:00.0000000Z,1.39817,1.40846,1.39625,1.40846,71633.52070077,30
2021-12-08T22:00:00.0000000Z,1.4065,1.4065,1.3786,1.39251,16951.98164273,17
2021-12-09T00:00:00.0000000Z,1.3989,1.40533,1.38614,1.38614,2655.56646585,8
2021-12-09T02:00:00.0000000Z,1.3798,1.3798,1.366,1.366,1978.9654947,5
2021-12-09T04:00:00.0000000Z,1.37375,1.3798,1.37375,1.3763,4420.42267093,6
2021-12-09T06:00:00.0000000Z,1.3763,1.38614,1.36096,1.38486,7487.19688771,14
2021-12-09T08:00:00.0000000Z,1.37349,1.37468,1.35474,1.36704,29057.45365926,33
2021-12-09T10:00:00.0000000Z,1.36299,1.3661,1.348,1.35562,12121.00050144,26
2021-12-09T12:00:00.0000000Z,1.36721,1.36893,1.36279,1.36893,192.97419496,5
2021-12-09T14:00:00.0000000Z,1.36377,1.36377,1.318,1.33486,12500.07244434,36
2021-12-09T16:00:00.0000000Z,1.32755,1.34238,1.318,1.318,6442.88617689,17
2021-12-09T18:00:00.0000000Z,1.32669,1.3267,1.2999,1.30597,12020.82345008,40
2021-12-09T20:00:00.0000000Z,1.30003,1.31197,1.29383,1.31197,8682.36537684,14
2021-12-09T22:00:00.0000000Z,1.318,1.318,1.28631,1.28631,15000.02199332,20
2021-12-10T00:00:00.0000000Z,1.29092,1.318,1.29092,1.31197,5565.47056677,12
2021-12-10T02:00:00.0000000Z,1.31423,1.3166,1.3,1.3,4484.30915499,6
2021-12-10T04:00:00.0000000Z,1.30557,1.30687,1.29553,1.29553,5908.72156992,7
2021-12-10T06:00:00.0000000Z,1.30823,1.30823,1.27382,1.27382,9101.43151684,21
2021-12-10T08:00:00.0000000Z,1.27694,1.30247,1.27694,1.30247,1893.65359793,5
2021-12-10T10:00:00.0000000Z,1.304,1.31197,1.29768,1.31197,18767.11786528,20
2021-12-10T12:00:00.0000000Z,1.318,1.33156,1.31183,1.325,11665.47136889,24
2021-12-10T14:00:00.0000000Z,1.32621,1.32621,1.2736,1.27465,69384.95099462,88
2021-12-10T16:00:00.0000000Z,1.27,1.27123,1.254,1.25878,28129.08343012,33
2021-12-10T18:00:00.0000000Z,1.25707,1.26652,1.25707,1.26503,23028.47610612,23
2021-12-10T20:00:00.0000000Z,1.26981,1.27244,1.24447,1.25223,13339.62402035,24
2021-12-10T22:00:00.0000000Z,1.2547,1.2547,1.21,1.21,17662.09596087,20
2021-12-11T00:00:00.0000000Z,1.20863,1.22965,1.1918,1.22733,75655.94227358,79
2021-12-11T02:00:00.0000000Z,1.21991,1.24582,1.21991,1.23883,27560.39017649,15
2021-12-11T04:00:00.0000000Z,1.24278,1.24516,1.24031,1.24515,2001.25918728,4
2021-12-11T06:00:00.0000000Z,1.24893,1.24893,1.23671,1.24262,12026.30177368,11
2021-12-11T08:00:00.0000000Z,1.24057,1.27319,1.24057,1.27319,19380.95196264,18
2021-12-11T10:00:00.0000000Z,1.28176,1.29336,1.28059,1.28059,19869.01237247,20
2021-12-11T12:00:00.0000000Z,1.28151,1.2926,1.28151,1.28341,3933.43465845,17
2021-12-11T14:00:00.0000000Z,1.27512,1.29861,1.27512,1.29861,4773.64076882,10
2021-12-11T16:00:00.0000000Z,1.30926,1.31756,1.29316,1.29316,57789.35045631,43
2021-12-11T18:00:00.0000000Z,1.29888,1.31302,1.28715,1.2899,42204.80815469,42
2021-12-11T20:00:00.0000000Z,1.28854,1.35,1.28193,1.34209,15253.13180146,35
2021-12-11T22:00:00.0000000Z,1.35318,1.35944,1.33871,1.33871,16136.15370253,35
2021-12-12T00:00:00.0000000Z,1.36837,1.4049,1.36836,1.39696,5795.75508161,9
2021-12-12T02:00:00.0000000Z,1.38081,1.38905,1.37966,1.388,8618.18442454,14
2021-12-12T04:00:00.0000000Z,1.38,1.38,1.34,1.34068,3672.4547555,9
2021-12-12T06:00:00.0000000Z,1.34551,1.3537,1.34551,1.3484,1503.1593918,7
2021-12-12T08:00:00.0000000Z,1.34176,1.34176,1.32272,1.32272,8434.34385155,13
2021-12-12T10:00:00.0000000Z,1.33619,1.34747,1.33619,1.34747,860.32139656,2
2021-12-12T12:00:00.0000000Z,1.33892,1.3548,1.33496,1.33496,4737.55604778,10
2021-12-12T14:00:00.0000000Z,1.33438,1.34031,1.33187,1.33242,11289.63295977,11
2021-12-12T16:00:00.0000000Z,1.33242,1.35821,1.32834,1.35821,164391.00406487,165
2021-12-12T18:00:00.0000000Z,1.37345,1.38635,1.36267,1.36267,13274.51324342,22
2021-12-12T20:00:00.0000000Z,1.36462,1.37101,1.354,1.35591,5944.56196718,11
2021-12-12T22:00:00.0000000Z,1.36379,1.36379,1.34922,1.34922,11149.60903016,13
2021-12-13T00:00:00.0000000Z,1.35536,1.35536,1.305,1.305,14748.49809782,31
2021-12-13T02:00:00.0000000Z,1.31359,1.31359,1.3,1.3121,1317.66573444,6
2021-12-13T04:00:00.0000000Z,1.30753,1.32334,1.30753,1.31866,12683.48578216,20
2021-12-13T06:00:00.0000000Z,1.30634,1.30851,1.30092,1.30432,6169.26683956,19
2021-12-13T08:00:00.0000000Z,1.30499,1.32279,1.30499,1.312,16480.85285479,31
2021-12-13T10:00:00.0000000Z,1.30586,1.31171,1.30586,1.3099,2590.8123884,4
2021-12-13T12:00:00.0000000Z,1.30876,1.31351,1.28665,1.2967,28600.41817675,23
2021-12-13T14:00:00.0000000Z,1.27698,1.27698,1.23997,1.23998,9290.64001924,28
2021-12-13T16:00:00.0000000Z,1.23787,1.2602,1.23624,1.25113,13086.07414638,28
2021-12-13T18:00:00.0000000Z,1.24778,1.24778,1.20514,1.22097,10119.06432701,18
2021-12-13T20:00:00.0000000Z,1.22416,1.23111,1.20514,1.23111,24475.27033445,31
2021-12-13T22:00:00.0000000Z,1.23863,1.24054,1.2265,1.2265,3091.48816449,6
2021-12-14T00:00:00.0000000Z,1.21622,1.22823,1.21621,1.22727,3300.33176254,7
2021-12-14T02:00:00.0000000Z,1.23295,1.23295,1.22026,1.22026,374.61226109,2
2021-12-14T04:00:00.0000000Z,1.21,1.22453,1.20876,1.20876,6764.58838143,14
2021-12-14T06:00:00.0000000Z,1.20515,1.22993,1.2,1.22993,23373.83416199,42
2021-12-14T08:00:00.0000000Z,1.23366,1.24642,1.2303,1.23081,7973.66229774,12
2021-12-14T10:00:00.0000000Z,1.23081,1.26072,1.23081,1.26072,1152.81781349,4
2021-12-14T12:00:00.0000000Z,1.25804,1.25885,1.2324,1.23799,9472.71075027,17
2021-12-14T14:00:00.0000000Z,1.23734,1.2481,1.21941,1.2481,23952.19147809,28
2021-12-14T16:00:00.0000000Z,1.23127,1.2437,1.22895,1.23331,9272.28368546,16
2021-12-14T18:00:00.0000000Z,1.22496,1.23772,1.21893,1.23772,2298.02801744,6
2021-12-14T20:00:00.0000000Z,1.24885,1.27791,1.245,1.27791,8437.51580477,15
2021-12-14T22:00:00.0000000Z,1.27,1.27,1.26389,1.26532,10266.938823,10
2021-12-15T00:00:00.0000000Z,1.26636,1.27095,1.25703,1.25703,6266.82988996,8
2021-12-15T02:00:00.0000000Z,1.24554,1.24554,1.24554,1.24554,813.89855072,1
2021-12-15T04:00:00.0000000Z,1.25663,1.25663,1.24228,1.24331,15395.30695116,30
2021-12-15T06:00:00.0000000Z,1.24938,1.26012,1.24895,1.26012,3630.72211636,8
2021-12-15T08:00:00.0000000Z,1.26483,1.26897,1.25916,1.26241,24876.19104797,25
2021-12-15T10:00:00.0000000Z,1.25934,1.25934,1.25606,1.25836,3015.31291114,4
2021-12-15T12:00:00.0000000Z,1.25425,1.25433,1.23038,1.23038,9667.45854874,15
2021-12-15T14:00:00.0000000Z,1.2379,1.23805,1.20662,1.20662,7692.84359179,15
2021-12-15T16:00:00.0000000Z,1.21298,1.218,1.21019,1.21732,23936.19698254,17
2021-12-15T18:00:00.0000000Z,1.21397,1.29934,1.21397,1.29267,23105.21825665,31
2021-12-15T20:00:00.0000000Z,1.30531,1.3248,1.30531,1.31993,26846.05251684,27
2021-12-15T22:00:00.0000000Z,1.31944,1.31944,1.30046,1.3069,2047.14701608,4
2021-12-16T00:00:00.0000000Z,1.30344,1.3125,1.30322,1.30771,6240.32830435,8
2021-12-16T02:00:00.0000000Z,1.30332,1.30332,1.30035,1.30036,4231.3884832,7
2021-12-16T04:00:00.0000000Z,1.29905,1.29905,1.28691,1.28691,2873.83359465,6
2021-12-16T06:00:00.0000000Z,1.28958,1.31015,1.28794,1.29915,10405.29669873,14
2021-12-16T08:00:00.0000000Z,1.30019,1.3112,1.29827,1.31044,8408.02609833,16
2021-12-16T10:00:00.0000000Z,1.31818,1.32403,1.31014,1.3202,9455.5434368,12
2021-12-16T12:00:00.0000000Z,1.31987,1.32316,1.296,1.30673,7065.30530761,18
2021-12-16T14:00:00.0000000Z,1.31019,1.31183,1.29664,1.30654,6242.95134762,19
2021-12-16T16:00:00.0000000Z,1.30456,1.30456,1.2879,1.28973,10460.86423229,36
2021-12-16T18:00:00.0000000Z,1.28709,1.29204,1.26,1.26,15837.69652731,32
2021-12-16T20:00:00.0000000Z,1.274,1.274,1.26998,1.26998,3012.99022037,4
2021-12-16T22:00:00.0000000Z,1.26784,1.26784,1.24243,1.24391,8472.40131134,16
2021-12-17T00:00:00.0000000Z,1.24727,1.25194,1.24727,1.25,2837.11405109,4
2021-12-17T02:00:00.0000000Z,1.24911,1.25333,1.24911,1.25107,3365.82764471,4
2021-12-17T04:00:00.0000000Z,1.254,1.25762,1.2527,1.25294,6915.33997822,17
2021-12-17T06:00:00.0000000Z,1.25294,1.25294,1.23674,1.24575,122677.98069782,43
2021-12-17T08:00:00.0000000Z,1.24797,1.25548,1.244,1.24752,8536.56845565,16
2021-12-17T10:00:00.0000000Z,1.23881,1.23881,1.23404,1.23709,5396.11546304,10
2021-12-17T12:00:00.0000000Z,1.23632,1.23632,1.21797,1.21797,14469.53459844,31
2021-12-17T14:00:00.0000000Z,1.21001,1.2267,1.18239,1.2267,30719.34664736,51
2021-12-17T16:00:00.0000000Z,1.22443,1.24148,1.22174,1.22192,7561.66335151,15
2021-12-17T18:00:00.0000000Z,1.22579,1.23607,1.22283,1.23607,17911.60703186,17
2021-12-17T20:00:00.0000000Z,1.2175,1.23715,1.21379,1.23626,4173.58312769,11
2021-12-17T22:00:00.0000000Z,1.2274,1.2274,1.22045,1.22045,5639.20505313,8
2021-12-18T00:00:00.0000000Z,1.20426,1.22959,1.20426,1.21103,4197.01804217,7
2021-12-18T02:00:00.0000000Z,1.20976,1.2179,1.20976,1.21259,2795.58553239,5
2021-12-18T04:00:00.0000000Z,1.22903,1.24267,1.22903,1.24267,1684.35000831,3
2021-12-18T06:00:00.0000000Z,1.23664,1.23664,1.22973,1.23318,4959.76280391,8
2021-12-18T08:00:00.0000000Z,1.23894,1.24741,1.23503,1.24741,8857.51653715,15
2021-12-18T10:00:00.0000000Z,1.25632,1.26786,1.25179,1.25179,11075.86952972,12
2021-12-18T12:00:00.0000000Z,1.25197,1.25419,1.25,1.25,2670.44064873,9
2021-12-18T14:00:00.0000000Z,1.24804,1.25527,1.24765,1.25171,4800.5398614,12
2021-12-18T16:00:00.0000000Z,1.24655,1.24662,1.24162,1.24175,3358.82546514,5
2021-12-18T18:00:00.0000000Z,1.24,1.2442,1.23318,1.24257,7775.36127868,13
2021-12-18T20:00:00.0000000Z,1.242,1.24805,1.242,1.24805,2351.0,6
